state;year;distid;schoolid;distname;schoolname;ncesdistid;ncesid;ncesenroll;gradespan;level;enroll_raw_OH;enrollmetric;pp_stloc_raw_OH;pp_fed_raw_OH;pp_total_raw_OH;pp_site_stloc_raw_OH;pp_site_fed_raw_OH;pp_site_raw_OH;pp_centshare_stloc_raw_OH;pp_centshare_fed_raw_OH;pp_centshare_raw_OH;schoolstloc_raw_OH;schoolfed_raw_OH;schooltot_raw_OH;countenroll;noaudit;nositecen;adfinvars;distflex;pp_weightedenroll_raw_OH;site_total_fed_raw_OH;site_total_stloc_raw_OH;pp_centshare_total_operational_OH;pp_site_fed_operational_OH;pp_site_stloc_operational_OH;pp_site_total_operational_OH;pp_total_operational_OH;schooltot_operational_OH;flag_NERDS
OH;2018-2019;044362;040063;Maumee City;Wayne Trail Elementary School;3904436;390443601294;378; 03-05;2;377,404775;Weighted Enrollment;NA;NA;10805,66842;9219;410,1;9629,1;NA;NA;1176,568421;NA;NA;4078110,859;0;0;0;0;0;449,5515266;184349,93;4144398,15;1401,487647;488,4674021;10981,3082;11469,7756;12646,34402;4772790,62;0
OH;2018-2019;044370;013193;Mayfield City;Gates Mills Elementary School;3904437;390443701295;128; KG-05;2;126,62892;Weighted Enrollment;NA;NA;13708,31318;11109;206,7;11315,7;NA;NA;2392,613176;NA;NA;1735868,893;0;0;0;0;0;144,8907594;29946,27;1609587,29;2737,664824;236,4883946;12711,05597;12947,54437;15340,15754;1942507,582;0
OH;2018-2019;044370;019778;Mayfield City;Lander Elementary;3904437;390443701296;502; KG-06;2;504,680607;Weighted Enrollment;NA;NA;11837,67672;9471,2;188,3;9659,5;NA;NA;2178,176722;NA;NA;5974245,874;0;0;0;0;0;634,3071506;119432,72;6007671,21;2737,63852;236,6501077;11903,9074;12140,5575;14318,73423;7226387,48;0
OH;2018-2019;044370;023317;Mayfield City;Mayfield Center Elementary School;3904437;390443701298;455; KG-06;2;451,231859;Weighted Enrollment;NA;NA;13241,25577;10641,2;206,7;10847,9;NA;NA;2393,355771;NA;NA;5974876,457;0;0;0;0;0;516,139721;106688,68;5492328,37;2737,630235;236,438713;12171,85414;12408,29285;14801,64862;6678975,424;0
OH;2018-2019;044370;023325;Mayfield City;Mayfield High School;3904437;390443701297;1787; 09-12;4;1499,17425;Weighted Enrollment;NA;NA;11554,96999;9398,4;171,9;9570,3;NA;NA;1984,669988;NA;NA;17322913,47;0;0;0;0;0;2067,945943;355571,79;19435424,62;2737,633901;237,1784267;12964,08648;13201,2649;15185,93489;22766362,55;0
OH;2018-2019;044370;062349;Mayfield City;Mayfield Middle School;3904437;390443704451;903; 06-09;3;908,619045;Weighted Enrollment;NA;NA;13366,05552;11028,6;186,1;11214,7;NA;NA;2151,355517;NA;NA;12144652,6;0;0;0;0;0;1156,236638;215191,42;12751684,51;2737,644653;236,8334905;14034,13739;14270,97088;16422,32639;14921638,53;0
OH;2018-2019;044370;024885;Mayfield City;Millridge Elementary School;3904437;390443701300;606; KG-06;2;603,018437;Weighted Enrollment;NA;NA;11485,64243;9187,1;182,9;9370;NA;NA;2115,642427;NA;NA;6926054,144;0;0;0;0;0;780,307886;142739,83;7168743,76;2737,648418;236,7088985;11888,10046;12124,80936;14240,45179;8587254,98;0
OH;2018-2019;048850;145352;Maysville Local;Maysville Elementary School;3904885;390488504648;1091; PK-05;2;1089,762053;Weighted Enrollment;NA;NA;7870,706581;6776,4;508,8;7285,2;NA;NA;585,5065812;NA;NA;8577197,363;0;0;0;0;0;1443,213206;734235,45;9779843,62;775,4085653;673,7575859;8974,292684;9648,05027;10233,55685;11152141,92;0
OH;2018-2019;048850;023358;Maysville Local;Maysville High School;3904885;390488503429;475; 09-12;4;477,130715;Weighted Enrollment;NA;NA;9063,708509;7808,4;692,8;8501,2;NA;NA;562,5085091;NA;NA;4324573,722;0;0;0;0;0;657,7169661;455677,33;5135707,85;775,408873;955,0366717;10763,73348;11718,77015;12281,27866;5859775,267;0
OH;2018-2019;048850;062232;Maysville Local;Maysville Middle School;3904885;390488503430;480; 06-08;3;481,092834;Weighted Enrollment;NA;NA;7269,212478;6078,1;619,9;6698;NA;NA;571,212478;NA;NA;3497166,032;0;0;0;0;0;653,0705374;404851,17;3969431,8;775,4055218;841,5240082;8250,864531;9092,388539;9663,601017;4649089,2;0
OH;2018-2019;047456;023440;McComb Local;McComb Local Elementary School;3904745;390474502897;357; PK-06;2;356,302058;Weighted Enrollment;NA;NA;10107,11407;9041,3;379,9;9421,2;NA;NA;685,914073;NA;NA;3601185,545;0;0;0;0;0;435,1098946;165306,07;3933961,87;837,6263715;463,9492428;11041,08658;11505,03582;12190,94989;4343660,536;0
OH;2018-2019;047456;023457;McComb Local;McComb Local High School;3904745;390474502898;NA; NA;NA;206,753892;Weighted Enrollment;NA;NA;10399,77975;9383,5;291,5;9675;NA;NA;724,7797459;NA;NA;2150194,938;0;0;0;0;0;238,9418868;69659,21;2242120,84;837,6153809;336,9184944;10844,39484;11181,31334;11906,09308;2461631,083;0
OH;2018-2019;047456;017665;McComb Local;McComb Local Jr/Sr High School;3904745;390474502896;109; 07-12;4;105,028758;Weighted Enrollment;NA;NA;7371,633882;6309;304,8;6613,8;NA;NA;757,8338818;NA;NA;774233,551;0;0;0;0;0;116,0893068;35387,22;732407,11;837,6411535;336,9288629;6973,395896;7310,324759;8068,158641;847388,6814;0
OH;2018-2019;050229;023515;McDonald Local;McDonald High School;3905022;390502203880;380; 07-12;4;357,971068;Weighted Enrollment;NA;NA;8875,25198;7925;166;8091;NA;NA;784,2519801;NA;NA;3177083,43;0;0;0;0;0;422,2231354;70104,23;3346131,59;925,0170184;195,8376983;9347,491708;9543,329407;10327,58139;3696975,339;0
OH;2018-2019;050229;032490;McDonald Local;Roosevelt Elementary School;3905022;390502203881;406; KG-06;2;408,411914;Weighted Enrollment;NA;NA;8779,659235;7740,5;245,1;7985,6;NA;NA;794,0592349;NA;NA;3585717,432;0;0;0;0;0;475,7672015;116599,43;3682695,12;925,0154735;285,4946832;9017,109917;9302,6046;10096,66384;4123597,802;0
OH;2018-2019;045484;024018;Mechanicsburg Exempted Village;Dohron Wilson Elementary School;3904548;390454802233;373; PK-05;2;371,530505;Weighted Enrollment;NA;NA;8215,469525;6697,8;151,9;6849,7;NA;NA;1365,769525;NA;NA;3052297,541;0;0;0;0;0;446,3171413;67807,82;2989329,51;1640,689908;182,5094281;8045,986722;8228,49615;9594,265675;3564562,371;0
OH;2018-2019;045484;024026;Mechanicsburg Exempted Village;Mechanicsburg High School;3904548;390454802234;265; 09-12;4;240,167266;Weighted Enrollment;NA;NA;9237,720045;7773,9;111,3;7885,2;NA;NA;1352,520045;NA;NA;2218597,967;0;0;0;0;0;291,3413457;32431,72;2264870,49;1640,710729;135,038053;9430,387945;9565,425998;10917,94604;2622133,251;0
OH;2018-2019;045484;014678;Mechanicsburg Exempted Village;Mechanicsburg Middle School;3904548;390454805826;207; 06-08;3;202,990238;Weighted Enrollment;NA;NA;8574,10251;7119,4;106,3;7225,7;NA;NA;1348,40251;NA;NA;1740459,109;0;0;0;0;0;246,9915827;26267,44;1758428,92;1640,690081;129,402479;8662,628003;8792,030482;10140,43299;2058408,906;0
OH;2018-2019;044388;115873;Medina City SD;A. I. Root Middle School;3904438;390443800365;842; 06-08;3;819,180691;Weighted Enrollment;NA;NA;7483,677275;6521,1;256,2;6777,3;NA;NA;706,377275;NA;NA;6130483,921;0;0;0;0;0;923,3477677;236601,55;6021205,08;796,200261;288,8270593;7350,277108;7639,104167;8345,481442;6836457,254;0
OH;2018-2019;044388;024059;Medina City SD;Claggett Middle School;3904438;390443801307;786; 06-08;3;768,857852;Weighted Enrollment;NA;NA;7890,705655;6946,4;254,8;7201,2;NA;NA;689,5056551;NA;NA;6066831,001;0;0;0;0;0;887,8346617;226245,76;6167217,31;796,2031192;294,2621441;8021,271154;8315,533298;9005,038953;6923594,907;0
OH;2018-2019;044388;011319;Medina City SD;Eliza Northrop Elementary;3904438;390443805535;562; PK-05;2;572,628384;Weighted Enrollment;NA;NA;9741,900835;8818,3;277,5;9095,8;NA;NA;646,100835;NA;NA;5578488,932;0;0;0;0;0;705,6616171;195854,75;6222727,91;796,2032144;342,0276666;10866,9568;11208,98446;11855,0853;6788558,337;0
OH;2018-2019;044388;010249;Medina City SD;Ella Canavan Elementary School;3904438;390443801303;401; KG-05;2;397,69453;Weighted Enrollment;NA;NA;11117,52138;10198,3;276,1;10474,4;NA;NA;643,1213841;NA;NA;4421377,442;0;0;0;0;0;492,3504922;135948,57;5021142,21;796,1918159;341,8416894;12625,62553;12967,46722;13610,5886;5412856,637;0
OH;2018-2019;044388;011707;Medina City SD;Evolve Academy;3904438;390443805552;13; 05-12;4;13,769672;Weighted Enrollment;NA;NA;3034,089928;2637,8;99,3;2737,1;NA;NA;296,9899275;NA;NA;41778,42312;0;0;0;0;0;36,91569641;3666,04;97376,82;796,2128655;266,2401835;7071,832938;7338,073122;7635,063049;105132,3139;1
OH;2018-2019;044388;012914;Medina City SD;Garfield Elementary School;3904438;390443801304;251; KG-05;2;250,283705;Weighted Enrollment;NA;NA;13241,36861;12190,5;388,9;12579,4;NA;NA;661,9686115;NA;NA;3314098,795;0;0;0;0;0;301,0311615;117063,01;3669728,06;796,1891886;467,7212606;14662,2732;15129,99446;15791,96307;3952471,027;0
OH;2018-2019;044388;140046;Medina City SD;H G Blake Elementary School;3904438;390443804541;482; KG-05;2;478,90231;Weighted Enrollment;NA;NA;11774,48803;10828,6;249,2;11077,8;NA;NA;696,6880297;NA;NA;5638829,516;0;0;0;0;0;547,3045377;136389,03;5926525,6;796,1968695;284,7950974;12375,22868;12660,02377;13356,7118;6396560,137;0
OH;2018-2019;044388;067892;Medina City SD;Heritage Elementary School;3904438;390443801305;356; KG-05;2;358,114017;Weighted Enrollment;NA;NA;11764,40039;10827,2;252,1;11079,3;NA;NA;685,100385;NA;NA;4212996,679;0;0;0;0;0;416,1835057;104920,85;4506113,45;796,1919011;292,9816902;12582,90163;12875,88333;13560,98371;4856378,351;0
OH;2018-2019;044388;024075;Medina City SD;Medina High School;3904438;390443801306;2137; 09-12;4;2063,368671;Weighted Enrollment;NA;NA;10764,55159;9845,6;245,2;10090,8;NA;NA;673,7515943;NA;NA;22211238,52;0;0;0;0;0;2438,372056;598010,05;24007154,44;796,2014172;289,8222011;11634,93213;11924,75433;12598,50592;25995362,42;0
OH;2018-2019;044388;011321;Medina City SD;Ralph E. Waite Elementary;3904438;390443805534;502; KG-05;2;502,278397;Weighted Enrollment;NA;NA;11824,23;10846,1;259,3;11105,4;NA;NA;718,8300017;NA;NA;5939055,291;0;0;0;0;0;556,3427084;144232,5;6034142,57;796,2035246;287,156487;12013,5419;12300,69839;13019,52839;6539427,851;0
OH;2018-2019;044388;034579;Medina City SD;Sidney Fenn Elementary School;3904438;390443801308;383; KG-05;2;385,121689;Weighted Enrollment;NA;NA;11474,30507;10541,3;274;10815,3;NA;NA;659,0050653;NA;NA;4419003,747;0;0;0;0;0;465,2966512;127493,42;4904848,27;796,1973027;331,0471044;12735,84015;13066,88726;13725,89232;5286138,834;0
OH;2018-2019;048520;024117;Meigs Local;Meigs High School;3904852;390485203284;560; 09-12;4;553,494785;Weighted Enrollment;NA;NA;10288,6277;8649,8;509,4;9159,2;NA;NA;1129,427701;NA;NA;5694701,778;0;0;0;0;0;752,3118911;383194,84;6507323,04;1535,121763;692,3187903;11756,79196;12449,11075;13578,53846;7515650,223;0
OH;2018-2019;048520;000105;Meigs Local;Meigs Intermediate School;3904852;390485204639;366; 02-05;2;371,002104;Weighted Enrollment;NA;NA;9779,684385;8030,2;666;8696,2;NA;NA;1083,484385;NA;NA;3628283,483;0;0;0;0;0;525,6513133;350076,55;4221094,13;1535,126038;943,5972094;11377,54769;12321,1449;13404,62928;4973145,667;0
OH;2018-2019;048520;062307;Meigs Local;Meigs Middle School;3904852;390485203285;400; 06-08;3;405,499645;Weighted Enrollment;NA;NA;7479,229123;5832;600,2;6432,2;NA;NA;1047,029123;NA;NA;3032824,754;0;0;0;0;0;594,5366239;356863,58;3467339,77;1535,136141;880,0589209;8550,783737;9430,842658;10477,87178;4248773,288;0
OH;2018-2019;048520;000102;Meigs Local;Meigs Primary School;3904852;390485204638;409; PK-03;2;396,756407;Weighted Enrollment;NA;NA;10398,16996;8308,4;938,2;9246,6;NA;NA;1151,569964;NA;NA;4125540,554;0;0;0;0;0;528,9128399;496225,09;4394428,9;1535,148845;1250,704667;11075,88642;12326,59109;13478,16105;5347546,751;0
OH;2018-2019;000318;000318;Menlo Park Academy;Menlo Park Academy;3900505;390050505215;502; KG-08;3;NA;Weighted Enrollment;NA;NA;NA;8647,6;247,3;8894,9;NA;NA;NA;NA;NA;NA;0;0;0;0;0;563,7937177;139444,66;4875461,9;NA;NA;NA;NA;NA;NA;1
OH;2018-2019;045492;064824;Mentor Exempted Village;Bellflower Elementary School;3904549;390454902235;502; KG-05;2;504,774677;Weighted Enrollment;NA;NA;11516,27762;10498,9;255,9;10754,8;NA;NA;761,4776204;NA;NA;5813125,316;0;0;0;0;0;584,8417315;149632,24;6140190,26;882,2627408;296,4337294;12164,22008;12460,65381;13222,13143;6674197,12;0
OH;2018-2019;045492;010975;Mentor Exempted Village;Fairfax Elementary School;3904549;390454902238;377; KG-05;2;374,405327;Weighted Enrollment;NA;NA;11291,26913;10281;250,8;10531,8;NA;NA;759,469128;NA;NA;4227511,31;0;0;0;0;0;434,9499247;109085,71;4471721,15;882,2818913;291,3572595;11943,52972;12234,88698;12994,35611;4865156,147;0
OH;2018-2019;045492;016832;Mentor Exempted Village;Hopkins Elementary School;3904549;390454902241;492; PK-05;2;488,099416;Weighted Enrollment;NA;NA;12781,16843;11685;284,2;11969,2;NA;NA;811,9684328;NA;NA;6238480,848;0;0;0;0;0;530,3610246;150725,12;6197245,58;882,2719222;308,8000417;12696,68714;13005,48719;13817,45562;6744292,018;0
OH;2018-2019;045492;043174;Mentor Exempted Village;Lake Elementary School;3904549;390454902242;341; KG-05;2;337,609433;Weighted Enrollment;NA;NA;9953,718782;9102,7;215;9317,7;NA;NA;636,0187815;NA;NA;3360469,354;0;0;0;0;0;468,3249751;100674,05;4263020,55;882,272386;298,1967924;12627,07772;12925,27451;13561,2933;4578420,54;0
OH;2018-2019;045492;024224;Mentor Exempted Village;Memorial Middle School;3904549;390454902243;901; 06-08;3;902,234088;Weighted Enrollment;NA;NA;7992,363379;7034,3;232,8;7267,1;NA;NA;725,2633786;NA;NA;7210982,684;0;0;0;0;0;1097,54771;255485,9;7720522,27;882,266776;283,1703029;8557,116576;8840,286879;9565,550258;8630365,513;0
OH;2018-2019;045492;024281;Mentor Exempted Village;Mentor High School;3904549;390454902244;2656; 09-12;4;2528,804488;Weighted Enrollment;NA;NA;11338,35741;10391,9;236,7;10628,6;NA;NA;709,7574066;NA;NA;28672489,1;0;0;0;0;0;3143,44938;743989,47;32666425,15;882,2692662;294,2060066;12917,73457;13211,94057;13921,69798;35205252,34;0
OH;2018-2019;045492;061663;Mentor Exempted Village;Orchard Hollow Elementary School;3904549;390454902246;441; KG-05;2;439,624162;Weighted Enrollment;NA;NA;10724,20107;9793,9;233,8;10027,7;NA;NA;696,5010705;NA;NA;4714617,909;0;0;0;0;0;556,8749086;130175,18;5453981,83;882,2626314;296,1056085;12406,01018;12702,11579;13398,61686;5890355,709;0
OH;2018-2019;045492;003509;Mentor Exempted Village;Ridge Elementary School;3904549;390454902236;894; PK-05;2;904,098423;Weighted Enrollment;NA;NA;8905,620131;7960,8;217,1;8177,9;NA;NA;727,720131;NA;NA;8051557,116;0;0;0;0;0;1096,109488;237955,92;8725921,58;882,2722391;263,1969197;9651,517311;9914,71423;10642,43436;9621808,123;0
OH;2018-2019;045492;061671;Mentor Exempted Village;Shore Middle School;3904549;390454902245;865; 06-08;3;856,850879;Weighted Enrollment;NA;NA;7551,102435;6602,3;226,4;6828,7;NA;NA;722,4024346;NA;NA;6470168,758;0;0;0;0;0;1046,471722;236918,33;6909074,18;882,2698774;276,4989052;8063,333247;8339,832152;9062,234586;7764983,671;0
OH;2018-2019;045492;036012;Mentor Exempted Village;Sterling Morton Elementary School;3904549;390454902250;306; KG-05;2;309,65465;Weighted Enrollment;NA;NA;9137,913166;8353,7;198,9;8552,6;NA;NA;585,3131664;NA;NA;2829597,303;0;0;0;0;0;466,7506997;92838,9;3899079,79;882,2581221;299,8143254;12591,70431;12891,51863;13476,8318;4173163,634;0
OH;2018-2019;048629;010207;Miami East Local;Miami East Elementary;3904862;390486203317;592; KG-05;2;596,236878;Weighted Enrollment;NA;NA;8572,172305;7450,2;399,3;7849,5;NA;NA;722,6723049;NA;NA;5111045,253;0;0;0;0;0;655,3943423;261717,4;4882844,11;794,3744466;438,9486958;8189,436598;8628,385294;9351,057599;5575445,389;0
OH;2018-2019;048629;024372;Miami East Local;Miami East High School;3904862;390486203320;375; 09-12;4;353,910475;Weighted Enrollment;NA;NA;10921,25648;10028,4;165;10193,4;NA;NA;727,8564808;NA;NA;3865147,069;0;0;0;0;0;386,2514073;63725,73;3873483,48;794,3692257;180,0617232;10944,81162;11124,87335;11852,72983;4194805,243;0
OH;2018-2019;048629;024364;Miami East Local;Miami East Junior High School;3904862;390486203319;327; 06-08;3;326,800695;Weighted Enrollment;NA;NA;9000,704571;8158,1;155,7;8313,8;NA;NA;686,9045709;NA;NA;2941436,509;0;0;0;0;0;377,9275914;58844,23;3083154,9;794,3685371;180,0615204;9434,358455;9614,419975;10301,32455;3366480,021;0
OH;2018-2019;046920;009487;Miami Trace Local;Miami Trace Elementary School;3910010;391001005367;1233; PK-05;2;1229,106904;Weighted Enrollment;NA;NA;9907,974409;8404,2;517,5;8921,7;NA;NA;986,2744086;NA;NA;12177959,75;0;0;0;0;0;1490,360844;771270,59;12525305,59;1195,912866;627,5048879;10190,57459;10818,07948;11804,35389;14508812,86;0
OH;2018-2019;046920;024414;Miami Trace Local;Miami Trace High School;3910010;391001002702;744; 09-12;4;653,814652;Weighted Enrollment;NA;NA;10268,64051;9030,7;250,2;9280,9;NA;NA;987,7405055;NA;NA;6713787,619;0;0;0;0;0;791,6024661;198076,12;7148750,08;1195,901342;302,9545444;10933,90926;11236,86381;12224,60431;7992625,415;0
OH;2018-2019;046920;002964;Miami Trace Local;Miami Trace Middle School;3910010;391001002696;609; 06-08;3;576,481928;Weighted Enrollment;NA;NA;10035,87036;8774;248,3;9022,3;NA;NA;1013,570362;NA;NA;5785497,895;0;0;0;0;0;680,1876868;168895,79;5967978,6;1195,905798;292,9767297;10352,4123;10645,38903;11658,95939;6721179,386;0
OH;2018-2019;132944;132944;Miami Valley Academies;Miami Valley Academies;3900241;390024104688;126; KG-08;3;NA;Weighted Enrollment;NA;NA;NA;6006,2;1468,4;7474,6;NA;NA;NA;NA;NA;NA;0;0;0;0;0;185,9062178;272979,99;1116590,81;NA;NA;NA;NA;NA;NA;1
OH;2018-2019;044396;001776;Miamisburg City;Bauer Elementary School;3904439;390443901309;450; KG-05;2;403,446492;Weighted Enrollment;NA;NA;9480,464492;8216;459,3;8675,3;NA;NA;805,1644916;NA;NA;3824860,142;0;0;0;0;0;473,6329458;217536,17;3891369,15;945,2366982;539,1946003;9645,316609;10184,51121;10989,6757;4433746,11;0
OH;2018-2019;044396;001891;Miamisburg City;Bear Elementary School;3904439;390443901310;202; KG-05;2;189,1585;Weighted Enrollment;NA;NA;9868,998753;8355,2;757,3;9112,5;NA;NA;756,4987533;NA;NA;1866805,001;0;0;0;0;0;236,3512157;178986,54;1974758,24;945,2358736;946,2252027;10439,70131;11385,92651;12142,42526;2296842,949;0
OH;2018-2019;044396;011993;Miamisburg City;Jane Chance Elementary;3904439;390443905617;362; KG-05;2;338,178053;Weighted Enrollment;NA;NA;9199,944551;8012,4;476,9;8489,3;NA;NA;710,6445515;NA;NA;3111219,336;0;0;0;0;0;449,8133973;214524,99;3604095,76;945,2341368;634,3551514;10657,39106;11291,74622;12002,39077;4058945,141;0
OH;2018-2019;044396;019034;Miamisburg City;Kinder Elementary School;3904439;390443901311;362; KG-05;2;328,932767;Weighted Enrollment;NA;NA;9137,067841;7688,9;708,1;8397;NA;NA;740,0678408;NA;NA;3005481,007;0;0;0;0;0;420,1156203;297495,98;3230241,03;945,2206992;904,4279252;9820,368641;10724,79657;11464,86441;3771169,573;0
OH;2018-2019;044396;022905;Miamisburg City;Mark Twain Elementary School;3904439;390443901312;335; KG-05;2;305,535151;Weighted Enrollment;NA;NA;9708,498871;8302,4;632,3;8934,7;NA;NA;773,7988707;NA;NA;2966287,668;0;0;0;0;0;373,2302423;235998,26;3098715,11;945,2435802;772,4095222;10141,92671;10914,33624;11688,13511;3571136,125;0
OH;2018-2019;044396;136598;Miamisburg City;Medlar View Elementary School;3904439;390443902622;276; KG-05;2;258,241303;Weighted Enrollment;NA;NA;9352,251524;8037,6;633,4;8671;NA;NA;681,2515243;NA;NA;2415137,62;0;0;0;0;0;358,3051506;226960,28;2879925,98;945,2242037;878,8690165;11152,07345;12030,94247;12712,194;3282813,541;0
OH;2018-2019;044396;024422;Miamisburg City;Miamisburg High School;3904439;390443901313;1568; 09-12;4;1562,010453;Weighted Enrollment;NA;NA;8906,977729;7799,7;340,9;8140,6;NA;NA;766,377729;NA;NA;13912792,32;0;0;0;0;0;1926,539074;656705,79;15026374,13;945,2283992;420,4234285;9619,893453;10040,31688;10806,69461;16880169,94;0
OH;2018-2019;044396;039156;Miamisburg City;Miamisburg Middle School;3904439;390443901316;1231; 06-08;3;1237,527705;Weighted Enrollment;NA;NA;9437,531619;8270,5;406,9;8677,4;NA;NA;760,1316187;NA;NA;11679206,84;0;0;0;0;0;1538,876757;626239,87;12727333,94;945,2304585;506,041091;10284,48405;10790,52514;11550,65676;14294257,75;0
OH;2018-2019;044396;025668;Miamisburg City;Mound Elementary School;3904439;390443901315;312; KG-05;2;286,959522;Weighted Enrollment;NA;NA;9821,197972;8341,5;680,7;9022,2;NA;NA;798,9979722;NA;NA;2818286,276;0;0;0;0;0;339,478809;231093,56;2831760,02;945,2304566;805,3176225;9868,151439;10673,46906;11472,46703;3292133,656;0
OH;2018-2019;134213;134213;Middlebury Academy;Middlebury Academy;3900027;390002701572;273; KG-08;3;NA;Weighted Enrollment;NA;NA;NA;6748,5;850,4;7598,9;NA;NA;NA;NA;NA;NA;0;0;0;0;0;350,7594488;298302,5;2367100,91;NA;NA;NA;NA;NA;NA;1
OH;2018-2019;044404;000547;Middletown City;Amanda Elementary School;3904440;390444001317;454; PK-05;2;459,883836;Weighted Enrollment;NA;NA;8176,812139;5991,7;370;6361,7;NA;NA;1815,112139;NA;NA;3760383,733;0;0;0;0;0;687,6452607;254433,56;4120194,96;2714,062035;553,2561488;8959,208038;9512,464187;11327,57633;5209369,253;0
OH;2018-2019;044404;005405;Middletown City;Central Academy Nongraded Elementary School;3904440;390444004385;342; KG-06;2;343,74356;Weighted Enrollment;NA;NA;7126,825962;5145,5;357,6;5503,1;NA;NA;1623,725962;NA;NA;2449800,528;0;0;0;0;0;574,5670772;205468,85;2956444,07;2714,056607;597,738762;8600,725698;9198,46446;10822,19042;3720058,263;0
OH;2018-2019;044404;007609;Middletown City;Creekview Elementary School;3904440;390444001320;513; PK-05;2;497,325767;Weighted Enrollment;NA;NA;8065,621146;5806,7;420,7;6227,4;NA;NA;1838,221146;NA;NA;4011241,223;0;0;0;0;0;734,2945342;308930,27;4263830,46;2714,107793;621,1829157;8573,516079;9194,698995;11032,92014;5486955,471;0
OH;2018-2019;044404;013284;Middletown City;Highview 6th Grade Center;3904440;390444001338;473; 06-06;2;472,923721;Weighted Enrollment;NA;NA;6271,470468;3880,7;498,7;4379,4;NA;NA;1892,070468;NA;NA;2965927,15;0;0;0;0;0;678,3811185;338328,08;2632624,23;2714,063226;715,3967225;5566,699476;6282,096199;8174,166666;3865757,316;0
